match_id,date,map,map_number,team_A,team_B,winner,team_A_rank,team_B_rank,rank_diff,abs_rank_diff,picked_by_is_A,is_decider,map_winrate_A,map_winrate_B,recent_form_A,recent_form_B,winner_is_A,split_row,split_match,elo_diff,map_elo_diff,h2h_rate,h2h_games,momentum_diff,streak_A,streak_B,days_since_last_A,days_since_last_B,overall_winrate_A,overall_winrate_B,winrate_diff,opponent_strength_A,opponent_strength_B,map_games_A,map_games_B,map_experience_diff
91178,2025-06-20,Mirage,3,PARIVISION,Roler Coaster,PARIVISION,35,51,-16,16,0,0,0.625,0.5,0.5,0.5,1,test,test,80.19375909654195,44.02035324252279,1.0,1,0.125,1,-1,0,0,0.6,0.0,0.6,1494.9725597424629,1566.617606849702,8,0,8
90551,2025-06-21,Dust2,4,TNL,Ninjas in Pyjamas,Ninjas in Pyjamas,51,24,27,27,1,0,1.0,0.375,0.6,0.7,0,train,train,10.558882884417926,51.293969887342655,0.5,0,0.625,2,2,2,2,0.7,0.5,0.19999999999999996,1523.597249412081,1538.670570365368,2,8,-6
89100,2025-06-21,Anubis,4,The MongolZ,paiN,The MongolZ,3,17,-14,14,0,0,0.4285714285714285,0.2,0.8,0.6,1,val,train,129.7398784391437,48.83283405537077,0.5,0,0.22857142857142854,4,-1,1,1,0.7,0.6,0.09999999999999998,1592.7753173928804,1512.6120981159766,7,5,2
90553,2025-06-21,Ancient,3,GUN5,BIG,BIG,88,45,43,43,1,0,0.625,0.2857142857142857,0.7,0.6,0,test,train,-13.439336881521967,98.56714318270929,0.5,0,0.3392857142857143,2,2,1,1,0.7,0.6,0.09999999999999998,1503.3971600753725,1508.9962313847832,8,7,1
90551,2025-06-21,Nuke,3,TNL,Ninjas in Pyjamas,Ninjas in Pyjamas,51,24,27,27,0,0,1.0,0.7777777777777778,0.7,0.6,0,train,train,-22.413326873805545,1.6917532131162716,0.0,1,0.2222222222222222,-1,3,0,0,0.6,0.6,0.0,1544.4991969600283,1542.440607947969,4,9,-5
90553,2025-06-21,Inferno,4,GUN5,BIG,BIG,88,45,43,43,0,0,0.6,0.5714285714285714,0.6,0.6,0,train,train,-44.20214520295417,-3.01115912474188,0.0,1,0.02857142857142858,-1,3,0,0,0.6,0.6,0.0,1512.344301857854,1513.8138175100564,5,7,-2
89101,2025-06-21,Train,7,Vitality,MOUZ,Vitality,2,4,-2,2,0,1,0.8333333333333334,0.5,0.9,0.6,1,train,train,178.00000344262412,62.52719771687862,0.7272727272727273,11,0.33333333333333337,8,-1,7,2,0.9,0.6,0.30000000000000004,1579.1842038681104,1550.7885144012016,6,4,2
89101,2025-06-21,Inferno,4,Vitality,MOUZ,MOUZ,2,4,-2,2,1,0,0.9,0.3333333333333333,0.9,0.6,0,train,train,194.90384677361885,172.77315316750924,0.75,12,0.5666666666666667,9,-2,0,0,0.9,0.6,0.30000000000000004,1577.1357959812105,1577.4044595541777,10,9,1
89101,2025-06-21,Mirage,3,Vitality,MOUZ,Vitality,2,4,-2,2,0,0,0.6666666666666666,0.8,0.9,0.6,1,val,train,146.6253514500088,-11.593018631408995,0.6923076923076923,13,-0.10000000000000009,-1,1,0,0,0.9,0.6,0.30000000000000004,1575.372607460545,1611.8899706505358,12,10,2
89100,2025-06-21,Mirage,3,The MongolZ,paiN,The MongolZ,3,17,-14,14,1,0,0.6363636363636364,0.6666666666666666,0.7,0.6,1,train,train,150.3164949598529,39.294928819027746,1.0,1,-0.06666666666666665,5,-2,0,0,0.8,0.6,0.20000000000000007,1567.379717998065,1511.730623113567,11,3,8
91184,2025-06-22,Dust2,3,Rebels,PARIVISION,PARIVISION,51,35,16,16,0,0,0.5,0.7777777777777778,0.5,0.6,0,train,val,-78.98876358991674,-70.43004959916789,0.5,0,-0.2777777777777778,0,2,30,2,0.5,0.7,-0.19999999999999996,1500.0,1485.7387520837779,0,9,-9
90554,2025-06-22,Inferno,4,BIG,Ninjas in Pyjamas,Ninjas in Pyjamas,45,24,21,21,1,0,0.625,0.0,0.6,0.6,0,val,val,-51.84388986567478,73.84025632176622,0.5,0,0.625,4,4,1,1,0.7,0.7,0.0,1516.5985055943443,1542.9093296045219,8,2,6
91184,2025-06-22,Train,7,Rebels,PARIVISION,PARIVISION,51,35,16,16,0,1,0.5,0.6666666666666666,1.0,0.6,0,test,val,-103.83643474351766,-40.490268067733496,0.0,1,-0.16666666666666663,-1,3,0,0,0.0,0.7,-0.7,1591.4125991667172,1485.8754845559401,0,6,-6
91184,2025-06-22,Anubis,4,Rebels,PARIVISION,Rebels,51,35,16,16,1,0,0.5,0.5,0.5,0.7,1,train,val,-126.54767159282983,1.419051825823317,0.0,2,0.0,-2,4,0,0,0.0,0.7,-0.7,1597.0904083790451,1486.1327770360526,0,2,-2
90554,2025-06-22,Nuke,3,BIG,Ninjas in Pyjamas,Ninjas in Pyjamas,45,24,21,21,0,0,0.6666666666666666,0.8181818181818182,0.6,0.6,0,val,val,-79.1040187128931,-81.1907299402344,0.0,1,-0.13333333333333341,-1,5,0,0,0.7,0.7,0.0,1531.375853698548,1555.007273341957,3,10,-7
90556,2025-06-22,Anubis,7,Ninjas in Pyjamas,NAVI Junior,NAVI Junior,24,51,-27,27,0,1,0.6666666666666666,0.5,0.7,0.7,0,train,train,51.42856066331001,21.742032981147304,0.33333333333333337,3,0.16666666666666663,6,4,0,21,0.8,0.7777777777777778,0.022222222222222254,1563.6189422258208,1585.3984613202638,3,0,3
90556,2025-06-22,Ancient,4,Ninjas in Pyjamas,NAVI Junior,NAVI Junior,24,51,-27,27,0,0,0.7777777777777778,1.0,0.7,0.7,0,train,train,14.72611008265153,31.128726559738425,0.25,4,-0.2222222222222222,-1,5,0,0,0.7,0.8,-0.10000000000000009,1580.4542699209092,1590.4140709006856,9,2,7
89102,2025-06-22,Mirage,3,The MongolZ,Vitality,The MongolZ,3,2,1,1,1,0,0.6666666666666666,0.6923076923076923,0.7,0.9,1,train,train,-132.22890494250328,-27.13024266563366,0.2,5,-0.09999999999999998,6,1,1,1,0.8,0.9,-0.09999999999999998,1543.4367616431014,1573.899604754631,12,13,-1
89102,2025-06-22,Dust2,4,The MongolZ,Vitality,Vitality,3,2,1,1,0,0,0.75,0.7777777777777778,0.8,0.9,0,val,train,-88.60600156838541,-57.660632992414776,0.3333333333333333,6,-0.02777777777777779,7,-1,0,0,0.9,0.8,0.09999999999999998,1546.4868503205319,1579.404281333783,4,9,-5
91570,2025-06-22,Dust2,3,FORZE Reload,Eternal Fire,Eternal Fire,51,87,-36,36,0,0,0.5,0.6666666666666666,0.0,0.625,0,train,val,-19.266304868494217,-21.083822177627553,0.5,0,-0.16666666666666663,0,1,30,5,0.5,0.5714285714285714,-0.0714285714285714,1500.0,1504.069612701762,0,3,-3
91570,2025-06-22,Ancient,4,FORZE Reload,Eternal Fire,Eternal Fire,51,87,-36,36,1,0,0.5,0.5,0.5,0.5714285714285714,0,train,val,-49.49362924627235,0.0,0.0,1,0.0,-1,2,0,0,0.0,0.625,-0.625,1534.3799670573833,1501.6717033404307,0,0,0
89102,2025-06-22,Inferno,7,The MongolZ,Vitality,Vitality,3,2,1,1,0,1,0.5,0.8181818181818182,0.8,0.9,0,train,train,-112.61752984316695,-96.30559596667399,0.2857142857142857,7,-0.30000000000000004,-1,1,0,0,0.8,0.8,0.0,1562.4755336029696,1584.7466466213161,6,11,-5
90556,2025-06-22,Nuke,3,Ninjas in Pyjamas,NAVI Junior,Ninjas in Pyjamas,24,51,-27,27,1,0,0.8,0.0,0.7,0.7777777777777778,1,train,train,-18.62940314970706,128.03330973004063,0.19999999999999996,5,0.8,-2,6,0,0,0.7,0.8,-0.10000000000000009,1578.9521879467384,1598.4357914084717,11,1,10
91213,2025-06-23,Inferno,4,9z,Dusty Roots,Dusty Roots,50,51,-1,1,0,0,0.0,1.0,0.5,0.4,0,train,train,-37.76393848858538,-40.0,0.3333333333333333,3,-1.0,1,1,52,80,0.375,0.6666666666666666,-0.29166666666666663,1509.5959879645577,1490.2678867311945,1,1,0
91612,2025-06-23,Mirage,4,RUSTEC,Eternal Fire,Eternal Fire,51,87,-36,36,0,0,0.5,0.5,0.5,0.7,0,test,train,-48.11599491526272,0.0,0.5,0,0.0,0,3,30,1,0.5,0.6666666666666666,-0.16666666666666663,1500.0,1498.2804374085197,0,0,0
91612,2025-06-23,Ancient,3,RUSTEC,Eternal Fire,RUSTEC,51,87,-36,36,1,0,0.5,1.0,0.0,0.7,1,train,train,-75.71246413675021,-20.0,0.0,1,-0.5,-1,4,0,0,0.0,0.7,-0.7,1561.9142295260065,1497.0725702065934,0,1,-1
91187,2025-06-23,Dust2,3,CPH Wolves,PARIVISION,PARIVISION,51,35,16,16,0,0,0.5,0.8,0.5,0.7,0,train,train,-81.18521706701063,-86.43040626299035,0.5,0,-0.30000000000000004,0,-1,30,1,0.5,0.6,-0.09999999999999998,1500.0,1490.9761004791558,0,10,-10
91187,2025-06-23,Ancient,4,CPH Wolves,PARIVISION,CPH Wolves,51,35,16,16,1,0,0.5,0.4166666666666667,0.0,0.8,1,train,train,-105.84096743352961,24.751825791587862,0.0,1,0.0,-1,1,0,0,0.0,0.7,-0.7,1593.5130922502701,1492.6094413348164,0,12,-12
91213,2025-06-23,Nuke,7,9z,Dusty Roots,9z,50,51,-1,1,0,1,0.3333333333333333,1.0,0.375,0.6666666666666666,1,train,train,-66.29938417960943,-36.62286749482428,0.25,4,-0.6666666666666667,-1,2,0,0,0.3333333333333333,0.75,-0.4166666666666667,1511.7446075441517,1483.3594600487195,3,1,2
91612,2025-06-23,Anubis,7,RUSTEC,Eternal Fire,Eternal Fire,51,87,-36,36,0,1,0.5,1.0,0.5,0.6666666666666666,0,test,train,-36.84741571063546,-22.103333495955212,0.5,2,-0.5,1,-1,0,0,0.5,0.7,-0.19999999999999996,1552.1979674194777,1493.123186684563,0,1,-1
91211,2025-06-23,Mirage,4,RED Canids,GameHunters,RED Canids,75,51,24,24,1,0,0.5,0.0,0.5,0.5,1,train,train,-45.04933326725836,20.121522385673416,0.33333333333333337,3,0.5,-3,1,9,47,0.5,0.6666666666666666,-0.16666666666666663,1514.3373406123396,1448.7253209472426,4,1,3
91211,2025-06-23,Nuke,3,RED Canids,GameHunters,RED Canids,75,51,24,24,0,0,0.3333333333333333,0.5,0.5,0.6666666666666666,1,val,train,-8.923233591401868,-18.902212206091008,0.5,4,-0.16666666666666669,1,-1,0,0,0.5,0.5,0.0,1513.9721138835587,1457.048676241534,3,0,3
91187,2025-06-23,Mirage,7,CPH Wolves,PARIVISION,PARIVISION,51,35,16,16,0,1,0.5,0.6666666666666666,0.5,0.7,0,train,train,-64.38342078042774,-61.49981109179885,0.5,2,-0.16666666666666663,1,-1,0,0,0.5,0.7,-0.19999999999999996,1583.1487055869948,1494.3006083870403,0,9,-9
91213,2025-06-23,Dust2,3,9z,Dusty Roots,9z,50,51,-1,1,1,0,0.6666666666666666,0.0,0.4444444444444444,0.5,1,val,train,-28.266041121123408,36.24976998765237,0.4,5,0.6666666666666666,1,-1,0,0,0.4,0.6,-0.19999999999999996,1511.5618360549026,1483.0177383450832,3,1,2
91218,2025-06-24,Ancient,4,Sharks,LP,LP,63,51,12,12,1,0,0.75,0.5,0.8,0.5,0,train,val,81.20187067081224,37.828349756337275,0.5,0,0.25,8,0,10,30,0.8,0.5,0.30000000000000004,1484.530791452666,1500.0,4,0,4
91218,2025-06-24,Inferno,3,Sharks,LP,LP,63,51,12,12,0,0,1.0,0.5,0.8,1.0,0,test,val,41.85616799366744,20.0,0.0,1,0.5,-1,1,0,0,0.8,1.0,-0.19999999999999996,1480.9005877899676,1561.5290193322398,1,0,1
91220,2025-06-25,Mirage,4,BESTIA,Flamengo,Flamengo,53,51,2,2,1,0,1.0,0.5,0.8,0.0,0,train,val,115.11886781201383,40.05866853045791,0.5,0,0.5,6,-2,69,31,0.8,0.0,0.8,1486.0438035066097,1494.9515177639028,2,0,2
91222,2025-06-25,Mirage,4,RED Canids,Bounty Hunters,RED Canids,75,51,24,24,0,0,0.6,0.5,0.6,0.2,1,train,train,29.49425295689275,17.748296782880743,0.5,0,0.09999999999999998,2,-1,2,47,0.6,0.25,0.35,1510.5247249233855,1497.717157494885,5,0,5
91220,2025-06-25,Nuke,7,BESTIA,Flamengo,BESTIA,53,51,2,2,0,1,1.0,0.0,0.8,0.0,1,train,val,72.88772613149649,42.30004511138168,0.0,1,1.0,-1,1,0,0,0.7,0.3333333333333333,0.36666666666666664,1486.436475751198,1516.905828035061,1,1,0
91219,2025-06-25,Dust2,7,9z,KRÜ,KRÜ,50,51,-1,1,0,1,0.75,0.0,0.5,0.5,0,train,train,1.6997916015252486,53.020581949496545,0.5,2,0.75,2,-1,2,80,0.5,0.5,0.0,1509.2236418228836,1479.0467042630037,4,1,3
91222,2025-06-25,Train,3,RED Canids,Bounty Hunters,RED Canids,75,51,24,24,1,0,0.5,0.5,0.6,0.25,1,train,train,58.784238677091025,-1.0840285005767782,1.0,1,0.0,3,-2,0,0,0.7,0.2,0.49999999999999994,1504.6024327127784,1500.78864094557,2,0,2
91219,2025-06-25,Ancient,3,9z,KRÜ,KRÜ,50,51,-1,1,1,0,0.5,0.5,0.5,0.3333333333333333,0,train,train,-30.456763741513896,0.0,0.3333333333333333,3,0.0,-1,1,0,0,0.4,0.6666666666666666,-0.2666666666666666,1510.7034092330196,1480.3216057856253,0,0,0
91219,2025-06-25,Train,4,9z,KRÜ,9z,50,51,-1,1,0,0,0.5,0.5,0.5,0.5,1,train,train,-59.65875561778148,0.0,0.25,4,0.0,-2,2,0,0,0.4,0.75,-0.35,1512.0297419505318,1477.3088075624025,0,0,0
91220,2025-06-25,Ancient,3,BESTIA,Flamengo,BESTIA,53,51,2,2,0,0,0.0,0.0,0.8,0.0,1,train,val,98.27129980905602,0.0,0.5,2,0.0,1,-1,0,0,0.7,0.25,0.44999999999999996,1487.0130191590104,1531.055929880335,1,1,0
91223,2025-06-26,Mirage,3,KRÜ,BESTIA,BESTIA,51,53,-2,2,0,0,0.5,0.6666666666666666,0.5714285714285714,0.7,0,val,val,-75.88915087854434,-17.76287038415603,0.5,0,-0.16666666666666663,-1,2,1,1,0.6,0.8,-0.20000000000000007,1479.2452685844721,1484.5520876637927,0,3,-3
91225,2025-06-26,Mirage,4,BESTIA,2GAME,2GAME,53,51,2,2,1,0,0.75,0.0,0.7,0.5714285714285714,0,val,train,121.75772046406382,56.73767639254493,0.5,0,0.75,3,-2,0,33,0.9,0.3333333333333333,0.5666666666666667,1483.683645975847,1451.1459692104697,4,1,3
91223,2025-06-26,Dust2,4,KRÜ,BESTIA,KRÜ,51,53,-2,2,1,0,0.5,0.5,0.5,0.9,1,train,val,-79.62023071262752,6.4711236347102385,0.0,1,0.0,-2,-1,0,0,0.5,0.8,-0.30000000000000004,1498.980612821293,1486.5462633551183,2,2,0
91225,2025-06-26,Dust2,3,BESTIA,2GAME,2GAME,53,51,2,2,0,0,0.3333333333333333,0.5,0.8,0.5,0,val,train,59.37724198869955,-21.92000059907582,0.0,1,-0.16666666666666669,-2,1,0,0,0.7,0.5,0.19999999999999996,1492.715026363308,1482.426723169546,3,0,3
91224,2025-06-26,Nuke,7,2GAME,RED Canids,2GAME,51,75,-24,24,0,1,1.0,0.5,0.4,0.6,1,test,train,-10.396928912742169,17.81518568895126,0.3333333333333333,3,0.5,2,4,0,1,0.6,0.7,-0.09999999999999998,1493.5327976885849,1499.3167379390845,1,4,-3
91223,2025-06-26,Nuke,7,KRÜ,BESTIA,BESTIA,51,53,-2,2,0,1,1.0,1.0,0.6,0.8,0,train,val,-21.70456087247726,-19.8770190525031,0.5,2,0.0,1,-3,0,0,0.5714285714285714,0.6,-0.02857142857142858,1507.221268773774,1496.9560526685964,1,2,-1
91224,2025-06-26,Anubis,3,2GAME,RED Canids,2GAME,51,75,-24,24,1,0,0.5,0.0,0.25,0.7,1,train,train,22.560377891987173,37.76594894373238,0.5,4,0.5,3,-1,0,0,0.6666666666666666,0.6,0.06666666666666665,1496.2630558628632,1504.974249047575,0,2,-2
91224,2025-06-26,Mirage,4,2GAME,RED Canids,RED Canids,51,75,-24,24,0,0,0.0,0.6666666666666666,0.3333333333333333,0.6,0,train,train,52.48540579931205,-33.486583501626,0.6,5,-0.16666666666666663,4,-2,0,0,0.7142857142857143,0.5,0.2142857142857143,1496.0757382796817,1511.45733847585,2,6,-4
91825,2025-06-27,Nuke,4,9z,Flamengo,9z,50,51,-1,1,1,0,0.5,0.0,0.5,0.2,1,train,train,23.34756125853687,44.20453721253784,0.5,0,0.5,1,-2,2,2,0.5,0.2,0.3,1511.4180874333474,1541.8642678260771,4,2,2
91825,2025-06-27,Mirage,3,9z,Flamengo,9z,50,51,-1,1,0,0,0.0,1.0,0.5,0.1666666666666666,1,train,train,53.20040247017255,-42.29579814630188,1.0,1,-1.0,2,-3,0,0,0.5,0.16666666666666666,0.33333333333333337,1506.5648110241004,1535.2064787348254,1,1,0
89823,2025-06-28,Nuke,4,BIG,Bärendienst,BIG,45,51,-6,6,1,0,0.5,0.5,0.6,0.5,1,train,train,49.96417687802705,-1.3230011023138104,0.5,0,0.0,-2,0,6,30,0.6,0.5,0.09999999999999998,1548.9874458751765,1500.0,4,0,4
89823,2025-06-28,Mirage,3,BIG,Bärendienst,BIG,45,51,-6,6,0,0,0.6666666666666666,0.5,0.6,0.0,1,train,train,77.3937694424908,75.36057613122216,1.0,1,0.19999999999999996,1,-1,0,0,0.6,0.0,0.6,1543.1948169512639,1563.678973160259,12,0,12
91819,2025-06-29,Nuke,7,RED Canids,Bounty Hunters,RED Canids,75,51,24,24,0,1,0.5,1.0,0.6,0.25,1,train,train,72.37874447535887,-36.731760791781426,1.0,2,-0.6,1,-3,3,4,0.5,0.16666666666666666,0.33333333333333337,1517.680064935511,1505.0560341440785,5,1,4
91820,2025-06-29,Nuke,4,ex-W7M,RED Canids,RED Canids,51,75,-24,24,0,0,0.5,0.4,0.5,0.6,0,val,val,-26.064886188326,-5.316048265305653,0.5,0,0.0,0,2,30,0,0.5,0.6,-0.09999999999999998,1500.0,1504.8559276650983,0,6,-6
91819,2025-06-29,Mirage,3,RED Canids,Bounty Hunters,RED Canids,75,51,24,24,0,0,0.7142857142857143,0.0,0.6,0.2857142857142857,1,train,train,112.60912097981577,73.7850283123646,1.0,3,0.7142857142857143,3,-4,0,0,0.7,0.14285714285714285,0.5571428571428572,1496.4343373709648,1508.057298721828,7,1,6
91820,2025-06-29,Train,7,ex-W7M,RED Canids,RED Canids,51,75,-24,24,0,1,0.5,0.5,0.5,0.5,0,train,val,-66.65714600818592,-18.978372993577295,0.0,1,-0.16666666666666663,-1,4,0,0,0.0,0.8,-0.8,1540.8668006326636,1480.0410751760496,0,3,-3
91819,2025-06-29,Train,4,RED Canids,Bounty Hunters,Bounty Hunters,75,51,24,24,1,0,0.6666666666666666,0.0,0.5,0.1666666666666666,0,test,train,147.55342453560388,57.94937680651492,1.0,4,0.75,5,-5,0,0,0.8,0.125,0.675,1478.1699419906931,1513.5320403270805,4,1,3
91820,2025-06-29,Anubis,3,ex-W7M,RED Canids,ex-W7M,51,75,-24,24,1,0,0.5,0.0,0.0,0.6,1,train,val,-70.17800437387132,55.60048812617106,0.0,2,0.5,-2,-1,0,0,0.0,0.7,-0.7,1552.8447369449655,1474.6851557697737,0,3,-3
91601,2025-06-30,Nuke,4,GUN5,Hesta,GUN5,88,51,37,37,0,0,0.0,0.0,0.6,0.3333333333333333,1,train,train,33.04972717165833,3.193205644615773,0.5,0,0.0,-2,-1,9,42,0.6,0.3333333333333333,0.26666666666666666,1521.058602588533,1401.121733539201,1,1,0
91601,2025-06-30,Ancient,3,GUN5,Hesta,Hesta,88,51,37,37,1,0,0.5555555555555556,0.5,0.6,0.25,0,train,train,62.01488310816126,20.0379833563627,1.0,1,0.05555555555555558,1,-2,0,0,0.6,0.25,0.35,1518.271878441627,1430.4270030428106,9,0,9
91601,2025-06-30,Mirage,7,GUN5,Hesta,GUN5,88,51,37,37,0,1,1.0,0.0,0.5,0.4,1,train,train,24.362996875772524,40.39735846834651,0.5,2,1.0,-1,1,0,0,0.5,0.4,0.09999999999999998,1518.5953867809224,1444.2449761217376,1,1,0
91829,2025-07-01,Nuke,3,Imperial,Bounty Hunters,Imperial,34,51,-17,17,0,0,0.0,0.5,0.4,0.2,1,train,val,37.88324699909572,-20.06170446185979,0.5,0,-0.5,1,1,26,2,0.3,0.2222222222222222,0.07777777777777778,1509.6967100207148,1516.7405523169732,1,2,-1
91830,2025-07-01,Mirage,4,BESTIA,9z,BESTIA,53,50,3,3,1,0,0.6,0.5,0.5,0.6,1,val,train,37.47232784086145,11.081106134019365,0.5,0,0.09999999999999998,1,3,5,4,0.6,0.6,0.0,1494.3300609630994,1499.2375337013495,5,2,3
91829,2025-07-01,Inferno,4,Imperial,Bounty Hunters,Imperial,34,51,-17,17,1,0,0.4,0.5,0.3,0.2222222222222222,1,train,val,66.40783318209878,-22.313448588711253,1.0,1,-0.09999999999999998,2,-1,0,0,0.4,0.2,0.2,1489.7581680854405,1514.2493784686171,5,0,5
91828,2025-07-01,Ancient,4,ODDIK,RED Canids,ODDIK,51,75,-24,24,1,0,1.0,1.0,0.5,0.5,1,train,train,-34.67256544617021,-0.28074593465680664,0.5,0,0.0,-2,-2,48,2,0.5,0.6,-0.09999999999999998,1495.9954763710994,1478.3980435632955,1,1,0
91828,2025-07-01,Nuke,3,ODDIK,RED Canids,ODDIK,51,75,-24,24,0,0,0.6666666666666666,0.5714285714285714,0.5,0.6,1,train,train,0.5103364969731956,-5.9043414082889285,1.0,1,0.09523809523809523,1,-3,0,0,0.6,0.5,0.09999999999999998,1498.385503294161,1484.914748856737,3,7,-4
91830,2025-07-01,Nuke,7,BESTIA,9z,BESTIA,53,50,3,3,0,1,1.0,0.6,0.5,0.6,1,train,train,66.03431944276736,34.6374648509543,1.0,1,0.4,2,-1,0,0,0.6,0.6,0.0,1493.1739087213045,1503.6852044957777,3,5,-2
91830,2025-07-01,Dust2,3,BESTIA,9z,9z,53,50,3,3,0,0,0.25,0.6,0.6,0.6,0,train,train,92.02452528339927,-51.80182424969189,1.0,2,-0.35,3,-2,0,0,0.6,0.5,0.09999999999999998,1494.3657274898328,1511.327440361204,4,5,-1
91834,2025-07-02,Anubis,4,Imperial,ODDIK,Imperial,34,51,-17,17,0,0,0.5,0.75,0.5,0.6,1,val,train,-17.30813590699813,-34.67053426854227,0.5,0,-0.25,3,2,1,1,0.5,0.6,-0.09999999999999998,1481.4011528895394,1500.8409362846028,0,4,-4
91834,2025-07-02,Dust2,3,Imperial,ODDIK,Imperial,34,51,-17,17,1,0,0.6666666666666666,0.0,0.6,0.6,1,train,train,16.284684897326088,90.2509384503885,1.0,1,0.6666666666666666,4,-1,0,0,0.6,0.6,0.0,1482.981034916158,1504.8015405245537,6,3,3
92415,2025-07-05,Mirage,3,Rare Atom,XDM,Rare Atom,36,51,-15,15,0,0,0.75,0.5,0.5,0.5,1,train,val,-57.20135521088514,37.828349756337275,0.5,0,0.25,-2,0,48,30,0.5,0.5,0.0,1493.4620124517328,1500.0,4,0,4
92415,2025-07-05,Inferno,4,Rare Atom,XDM,Rare Atom,36,51,-15,15,1,0,0.5,0.5,0.6,0.0,1,val,val,-19.980007136166023,-4.034816572098407,1.0,1,0.0,1,-1,0,0,0.6,0.0,0.6,1493.7192538466718,1461.4093188264744,4,0,4
92608,2025-07-07,Inferno,3,Imperial,ex-W7M,ex-W7M,34,51,-17,17,0,0,0.5,0.5,0.6,0.3333333333333333,0,train,train,45.435133501790915,-1.0307463082506274,0.5,0,0.0,5,1,5,8,0.6,0.3333333333333333,0.26666666666666666,1484.7585187472257,1542.9698506606173,6,0,6
92608,2025-07-07,Dust2,4,Imperial,ex-W7M,ex-W7M,34,51,-17,17,1,0,0.7142857142857143,0.5,0.6,0.5,0,train,train,9.274096096793528,48.49555263328375,0.0,1,0.2142857142857143,-1,2,0,0,0.5,0.5,0.0,1489.9133565124052,1536.9208451968952,7,0,7
92610,2025-07-08,Ancient,4,Sharks,Crashers,Sharks,63,51,12,12,1,0,0.6,0.5,0.8,0.5,1,train,train,43.61074285886548,15.659339038456892,0.5,0,0.09999999999999998,-2,0,14,30,0.8,0.5,0.30000000000000004,1486.0635906136356,1500.0,5,0,5
92489,2025-07-08,Dust2,4,BESTIA,ex-W7M,BESTIA,53,51,2,2,0,0,0.2,1.0,0.4,0.5,1,train,train,34.16675424869845,-80.47344326634698,0.5,0,-0.8,-1,3,7,1,0.6,0.6,0.0,1496.408247520788,1530.0060446183174,5,1,4
92490,2025-07-08,Mirage,4,RED Canids,BESTIA,RED Canids,75,53,22,22,1,0,0.75,0.6666666666666666,0.7,0.5,1,train,test,-84.87295985834112,37.75490226233296,0.0,2,0.08333333333333337,-4,1,7,0,0.5,0.6,-0.09999999999999998,1483.8788225711146,1500.0342643444803,8,6,2
92490,2025-07-08,Inferno,3,RED Canids,BESTIA,RED Canids,75,53,22,22,0,0,0.0,1.0,0.6,0.5,1,test,test,-45.20774136656587,-60.0,0.33333333333333337,3,-1.0,1,-1,0,0,0.6,0.5,0.09999999999999998,1484.6043466711349,1504.618383024413,1,2,-1
92489,2025-07-08,Nuke,3,BESTIA,ex-W7M,BESTIA,53,51,2,2,1,0,1.0,0.0,0.5,0.6,1,val,train,25.127152641528482,95.29072443949508,1.0,1,1.0,-2,-1,0,0,0.4,0.5,-0.09999999999999998,1507.7090037218081,1537.425885319597,4,1,3
92488,2025-07-08,Ancient,3,SELVA,RED Canids,RED Canids,51,75,-24,24,1,0,0.5,0.5,0.5,0.4,0,test,train,-27.55496130809979,0.01616103158403348,0.5,0,0.0,0,2,30,0,0.5,0.6,-0.09999999999999998,1500.0,1485.3627306994667,0,2,-2
92632,2025-07-08,Inferno,3,Sharks,Keyd Stars,Sharks,63,51,12,12,0,0,0.5,0.5,0.8,0.0,1,train,val,57.61287554163778,-1.150022555690839,0.5,0,0.0,1,0,0,30,0.8,0.5,0.30000000000000004,1487.7698444522266,1500.0,2,0,2
92632,2025-07-08,Train,4,Sharks,Keyd Stars,Sharks,63,51,12,12,1,0,0.6666666666666666,0.5,0.7,0.5,1,test,val,84.35464128535273,22.234051056267617,1.0,1,0.16666666666666663,2,-1,0,0,0.8,0.0,0.8,1488.121627503123,1570.9837584134953,3,0,3
92488,2025-07-08,Nuke,4,SELVA,RED Canids,RED Canids,51,75,-24,24,0,0,0.5,0.5,0.0,0.5,0,train,train,-57.0223633750993,-4.670207309310626,0.0,1,0.0,-1,3,0,0,0.0,0.6,-0.6,1542.2886623415995,1491.0635926308319,0,8,-8
92725,2025-07-09,Mirage,7,GUN5,Hesta,Hesta,88,51,37,37,0,1,1.0,0.0,0.6,0.3333333333333333,0,train,train,54.12275260260253,75.76728717472793,0.6666666666666666,3,1.0,1,-1,9,9,0.5,0.3333333333333333,0.16666666666666669,1518.915585660927,1455.9369378182582,2,2,0
92492,2025-07-09,Inferno,4,BESTIA,ex-W7M,BESTIA,53,51,2,2,0,0,0.6666666666666666,1.0,0.6,0.375,1,train,test,54.81688286034205,-3.3606127938478494,1.0,2,-0.33333333333333337,1,-2,1,1,0.5,0.42857142857142855,0.07142857142857145,1507.6452313452737,1539.431776216077,3,1,2
91712,2025-07-09,Dust2,3,GUN5,MANA,GUN5,88,51,37,37,1,0,0.375,0.5,0.5,0.5,1,train,test,-4.075731203005489,-32.16408704117657,0.5,0,-0.125,-1,0,0,30,0.4,0.5,-0.09999999999999998,1516.202739160702,1500.0,8,0,8
